"time per 12 hours","events.classifications.keyword: Descending","Number of audio clips"
"2024-06-10 12:00","Likely_siren",26
"2024-06-10 12:00","Likely_jet",21
"2024-06-10 12:00","Likely_whistle",21
"2024-06-10 12:00","Likely_thunder",19
"2024-06-10 12:00","Car_horn",18
"2024-06-10 12:00","Likely_alarm_siren",17
"2024-06-10 12:00","Likely_alarm",13
"2024-06-10 12:00","Car_revving",12
"2024-06-10 12:00",Cars,12
"2024-06-10 12:00","Likely_13.5km",11
"2024-06-10 12:00",Thunder,11
"2024-06-10 12:00",Jet,10
"2024-06-10 12:00",Vehicles,10
"2024-06-10 12:00","Likely_medium",9
"2024-06-10 12:00","Likely_car_passing",8
"2024-06-10 12:00","Likely_music",8
"2024-06-10 12:00","Likely_wind_chimes",8
"2024-06-10 12:00",Whistle,7
"2024-06-10 12:00","Likely_0.5km",6
"2024-06-10 12:00","Likely_idling",6
"2024-06-10 12:00","Likely_beeping",5
"2024-06-10 12:00","Likely_truck",5
"2024-06-10 12:00",Beeping,3
"2024-06-10 12:00","Likely_fireworks",3
"2024-06-11 00:00",Noise,"1,075"
"2024-06-11 00:00","Likely_noise",560
"2024-06-11 00:00",Unknown,228
"2024-06-11 00:00","Likely_train",179
"2024-06-11 00:00",Train,164
"2024-06-11 00:00","Likely_frogs",135
"2024-06-11 00:00",Frogs,88
"2024-06-11 00:00","Likely_airplane",88
"2024-06-11 00:00",Airplane,70
"2024-06-11 00:00","Likely_light",65
"2024-06-11 00:00",Birds,62
"2024-06-11 00:00","Likely_piston",53
"2024-06-11 00:00","Likely_car_horn",46
"2024-06-11 00:00","Likely_car_revving",44
"2024-06-11 00:00","Likely_birds",43
"2024-06-11 00:00","Likely_cars",41
"2024-06-11 00:00","Likely_insects",36
"2024-06-11 00:00","Likely_rain",30
"2024-06-11 00:00","Likely_music",25
"2024-06-11 00:00","Likely_vehicles",22
"2024-06-11 00:00",Rain,21
"2024-06-11 00:00","Likely_jet",20
"2024-06-11 00:00",Cars,19
"2024-06-11 00:00",Voices,19
"2024-06-11 00:00","Car_horn",17
"2024-06-11 00:00",Music,17
"2024-06-11 00:00",Vehicles,15
"2024-06-11 00:00",Insects,14
"2024-06-11 00:00","Likely_car_passing",14
"2024-06-11 00:00","Likely_dog_bark",12
"2024-06-11 00:00","Car_revving",10
"2024-06-11 00:00","Likely_alarm_siren",9
"2024-06-11 00:00","Dog_bark",6
"2024-06-11 00:00",Siren,6
"2024-06-11 00:00","Alarm_siren",5
"2024-06-11 00:00","Likely_alarm",5
"2024-06-11 00:00","Likely_dishes",5
"2024-06-11 00:00","Likely_siren",5
"2024-06-11 00:00","Likely_beeping",4
"2024-06-11 00:00","Likely_thunder",4
"2024-06-11 00:00","Likely_truck",4
"2024-06-11 00:00","Car_passing",3
"2024-06-11 00:00",Dishes,3
"2024-06-11 00:00","Likely_medium",3
"2024-06-11 00:00","Likely_voices",3
"2024-06-11 00:00","Likely_whistle",3
"2024-06-11 00:00",Whistle,3
"2024-06-11 00:00",Light,2
"2024-06-11 00:00","Likely_wind_chimes",2
"2024-06-11 00:00",Alarm,1
"2024-06-11 12:00",Noise,"1,072"
"2024-06-11 12:00","Likely_noise",620
"2024-06-11 12:00",Unknown,244
"2024-06-11 12:00","Likely_rain",224
"2024-06-11 12:00",Rain,202
"2024-06-11 12:00","Likely_frogs",163
"2024-06-11 12:00",Frogs,119
"2024-06-11 12:00","Likely_airplane",113
"2024-06-11 12:00","Likely_car_revving",104
"2024-06-11 12:00","Likely_cars",79
"2024-06-11 12:00",Birds,76
"2024-06-11 12:00","Likely_birds",76
"2024-06-11 12:00",Airplane,72
"2024-06-11 12:00","Likely_vehicles",65
"2024-06-11 12:00","Likely_light",63
"2024-06-11 12:00",Train,56
"2024-06-11 12:00","Likely_piston",50
"2024-06-11 12:00","Likely_alarm",48
"2024-06-11 12:00",Vehicles,34
"2024-06-11 12:00",Cars,33
"2024-06-11 12:00",Siren,33
"2024-06-11 12:00","Likely_train",29
"2024-06-11 12:00","Alarm_siren",24
"2024-06-11 12:00","Likely_jet",22
"2024-06-11 12:00","Likely_alarm_siren",16
"2024-06-11 12:00","Likely_siren",16
"2024-06-11 12:00","Likely_car_passing",14
"2024-06-11 12:00","Likely_dog_bark",14
"2024-06-11 12:00","Likely_thunder",13
"2024-06-11 12:00",Light,12
"2024-06-11 12:00","Likely_dishes",12
"2024-06-11 12:00","Likely_whistle",12
"2024-06-11 12:00","Car_revving",11
"2024-06-11 12:00",Whistle,11
"2024-06-11 12:00",Alarm,10
"2024-06-11 12:00",Piston,10
"2024-06-11 12:00","Car_passing",8
"2024-06-11 12:00",Thunder,8
"2024-06-11 12:00","Likely_13.5km",7
"2024-06-11 12:00",Voices,7
"2024-06-11 12:00",Dishes,6
"2024-06-11 12:00","Dog_bark",5
"2024-06-11 12:00","Likely_car_horn",5
"2024-06-11 12:00","Likely_truck",5
"2024-06-11 12:00","Likely_lawnmower",4
"2024-06-11 12:00","Likely_medium",4
"2024-06-11 12:00",Jet,3
"2024-06-11 12:00",Lawnmower,3
"2024-06-11 12:00","Likely_beeping",3
"2024-06-11 12:00","Likely_music",3
"2024-06-12 00:00","Likely_noise",939
"2024-06-12 00:00","Likely_frogs",900
"2024-06-12 00:00",Noise,891
"2024-06-12 00:00",Unknown,776
"2024-06-12 00:00",Frogs,295
"2024-06-12 00:00","Likely_insects",226
"2024-06-12 00:00","Likely_rain",155
"2024-06-12 00:00",Rain,113
"2024-06-12 00:00",Train,57
"2024-06-12 00:00","Likely_airplane",51
"2024-06-12 00:00","Likely_cars",48
"2024-06-12 00:00","Likely_car_revving",45
"2024-06-12 00:00","Likely_train",41
"2024-06-12 00:00",Airplane,36
"2024-06-12 00:00","Likely_vehicles",33
"2024-06-12 00:00","Likely_alarm",31
"2024-06-12 00:00","Likely_light",30
"2024-06-12 00:00","Likely_car_passing",23
"2024-06-12 00:00","Likely_birds",22
"2024-06-12 00:00",Birds,21
"2024-06-12 00:00","Likely_piston",21
"2024-06-12 00:00",Vehicles,15
"2024-06-12 00:00",Cars,13
"2024-06-12 00:00","Likely_jet",13
"2024-06-12 00:00","Car_passing",8
"2024-06-12 00:00",Insects,8
"2024-06-12 00:00","Likely_whistle",8
"2024-06-12 00:00",Dishes,7
"2024-06-12 00:00",Light,6
"2024-06-12 00:00","Likely_dog_bark",6
"2024-06-12 00:00",Whistle,6
"2024-06-12 00:00","Alarm_siren",5
"2024-06-12 00:00","Likely_siren",5
"2024-06-12 00:00",Siren,5
"2024-06-12 00:00","Likely_medium",4
"2024-06-12 00:00",Voices,4
"2024-06-12 00:00","Car_horn",3
"2024-06-12 00:00","Likely_alarm_siren",3
"2024-06-12 00:00","Likely_fireworks",3
"2024-06-12 00:00",Alarm,2
"2024-06-12 00:00","Car_revving",2
"2024-06-12 00:00",Fireworks,2
"2024-06-12 00:00","Likely_13.5km",2
"2024-06-12 00:00","Likely_dishes",2
"2024-06-12 00:00","Likely_thunder",2
"2024-06-12 00:00","Likely_truck",2
"2024-06-12 00:00",Piston,2
"2024-06-12 00:00",Jet,1
"2024-06-12 00:00",Lawnmower,1
"2024-06-12 00:00","Likely_0.5km",1
"2024-06-12 12:00",Noise,"5,776"
"2024-06-12 12:00",Train,"2,340"
"2024-06-12 12:00","Keyboard_typing","1,758"
"2024-06-12 12:00","Mouse_click","1,034"
"2024-06-12 12:00",Voices,"1,014"
"2024-06-12 12:00","Alarm_siren",717
"2024-06-12 12:00","Likely_noise",512
"2024-06-12 12:00",Helicopter,430
"2024-06-12 12:00",Beeping,233
"2024-06-12 12:00",Unknown,186
"2024-06-12 12:00","Jet_aircraft",170
"2024-06-12 12:00",Sneeze,154
"2024-06-12 12:00",Fireworks,150
"2024-06-12 12:00",Crinkle,141
"2024-06-12 12:00",Rain,141
"2024-06-12 12:00","Likely_frogs",135
"2024-06-12 12:00",Frogs,133
"2024-06-12 12:00",Cough,124
"2024-06-12 12:00",Birds,123
"2024-06-12 12:00","Likely_rain",113
"2024-06-12 12:00",Door,110
"2024-06-12 12:00",Knocking,92
"2024-06-12 12:00","Likely_airplane",87
"2024-06-12 12:00",Airplane,77
"2024-06-12 12:00",Vehicles,65
"2024-06-12 12:00","Likely_alarm",63
"2024-06-12 12:00","Likely_light",58
"2024-06-12 12:00","Likely_car_revving",57
"2024-06-12 12:00","Likely_train",47
"2024-06-12 12:00","Likely_birds",46
"2024-06-12 12:00",Snap,41
"2024-06-12 12:00","Likely_cars",39
"2024-06-12 12:00","Likely_piston",36
"2024-06-12 12:00",Cars,33
"2024-06-12 12:00",Keys,33
"2024-06-12 12:00",Truck,33
"2024-06-12 12:00",Clap,32
"2024-06-12 12:00",Laughing,32
"2024-06-12 12:00",Uav,26
"2024-06-12 12:00","Likely_jet",23
"2024-06-12 12:00","Dog_bark",20
"2024-06-12 12:00","Likely_vehicles",18
"2024-06-12 12:00","Likely_dog_bark",14
"2024-06-12 12:00","Likely_whistle",11
"2024-06-12 12:00",Alarm,10
"2024-06-12 12:00","Likely_medium",9
"2024-06-12 12:00","Likely_alarm_siren",8
"2024-06-12 12:00","Likely_car_horn",8
"2024-06-12 12:00",Music,8
"2024-06-12 12:00","Car_revving",7
"2024-06-13 00:00",Noise,995
"2024-06-13 00:00","Likely_noise",476
"2024-06-13 00:00",Unknown,175
"2024-06-13 00:00","Likely_frogs",149
"2024-06-13 00:00",Train,110
"2024-06-13 00:00","Likely_airplane",109
"2024-06-13 00:00",Frogs,102
"2024-06-13 00:00","Likely_car_revving",83
"2024-06-13 00:00","Likely_cars",71
"2024-06-13 00:00",Birds,69
"2024-06-13 00:00",Airplane,68
"2024-06-13 00:00","Likely_birds",64
"2024-06-13 00:00","Likely_light",57
"2024-06-13 00:00","Likely_vehicles",43
"2024-06-13 00:00","Likely_piston",36
"2024-06-13 00:00",Cars,27
"2024-06-13 00:00","Likely_alarm",26
"2024-06-13 00:00","Likely_jet",24
"2024-06-13 00:00","Likely_rain",21
"2024-06-13 00:00","Likely_train",21
"2024-06-13 00:00",Rain,19
"2024-06-13 00:00","Alarm_siren",18
"2024-06-13 00:00",Vehicles,16
"2024-06-13 00:00","Car_revving",15
"2024-06-13 00:00",Siren,13
"2024-06-13 00:00",Fireworks,12
"2024-06-13 00:00","Likely_dishes",11
"2024-06-13 00:00","Likely_insects",11
"2024-06-13 00:00","Likely_siren",11
"2024-06-13 00:00",Dishes,9
"2024-06-13 00:00","Likely_car_passing",8
"2024-06-13 00:00","Jet_aircraft",7
"2024-06-13 00:00","Likely_alarm_siren",6
"2024-06-13 00:00","Likely_whistle",5
"2024-06-13 00:00",Whistle,5
"2024-06-13 00:00","Car_passing",4
"2024-06-13 00:00","Likely_thunder",4
"2024-06-13 00:00","Likely_dog_bark",3
"2024-06-13 00:00","Likely_medium",3
"2024-06-13 00:00","Likely_music",3
"2024-06-13 00:00",Voices,3
"2024-06-13 00:00",Door,2
"2024-06-13 00:00",Jet,2
"2024-06-13 00:00",Knocking,2
"2024-06-13 00:00","Mouse_click",2
"2024-06-13 00:00",Music,2
"2024-06-13 00:00",Sneeze,2
"2024-06-13 00:00",Thunder,2
"2024-06-13 00:00",Clap,1
"2024-06-13 00:00","Dog_bark",1
"2024-06-13 12:00",Noise,"1,080"
"2024-06-13 12:00","Likely_noise",428
"2024-06-13 12:00",Unknown,204
"2024-06-13 12:00","Likely_airplane",170
"2024-06-13 12:00",Airplane,160
"2024-06-13 12:00","Likely_frogs",137
"2024-06-13 12:00","Likely_light",137
"2024-06-13 12:00",Frogs,124
"2024-06-13 12:00","Likely_piston",117
"2024-06-13 12:00",Birds,102
"2024-06-13 12:00","Likely_birds",96
"2024-06-13 12:00","Likely_car_revving",92
"2024-06-13 12:00","Likely_alarm",73
"2024-06-13 12:00","Likely_cars",60
"2024-06-13 12:00",Train,40
"2024-06-13 12:00","Likely_jet",37
"2024-06-13 12:00","Likely_vehicles",34
"2024-06-13 12:00",Light,30
"2024-06-13 12:00","Likely_dog_bark",30
"2024-06-13 12:00","Dog_bark",29
"2024-06-13 12:00",Piston,29
"2024-06-13 12:00","Likely_train",27
"2024-06-13 12:00","Likely_rain",24
"2024-06-13 12:00",Alarm,23
"2024-06-13 12:00",Rain,19
"2024-06-13 12:00","Likely_13.5km",18
"2024-06-13 12:00",Cars,17
"2024-06-13 12:00","Likely_dishes",14
"2024-06-13 12:00","Likely_medium",14
"2024-06-13 12:00",Siren,14
"2024-06-13 12:00","Alarm_siren",13
"2024-06-13 12:00",Vehicles,11
"2024-06-13 12:00","Likely_siren",9
"2024-06-13 12:00","Likely_truck",9
"2024-06-13 12:00",Dishes,8
"2024-06-13 12:00","Likely_alarm_siren",7
"2024-06-13 12:00",Voices,7
"2024-06-13 12:00","Car_revving",6
"2024-06-13 12:00","Likely_2.0km",6
"2024-06-13 12:00","Likely_whistle",6
"2024-06-13 12:00","Likely_wind_chimes",6
"2024-06-13 12:00","Car_horn",4
"2024-06-13 12:00",Jet,4
"2024-06-13 12:00","Likely_car_horn",4
"2024-06-13 12:00","Likely_car_passing",4
"2024-06-13 12:00","Likely_music",4
"2024-06-13 12:00","Likely_beeping",3
"2024-06-13 12:00","Likely_idling",3
"2024-06-13 12:00","Likely_running_water",3
"2024-06-13 12:00","Likely_thunder",3
"2024-06-14 00:00","Likely_noise","1,194"
"2024-06-14 00:00",Noise,"1,040"
"2024-06-14 00:00","Likely_frogs",925
"2024-06-14 00:00",Unknown,734
"2024-06-14 00:00",Frogs,181
"2024-06-14 00:00","Likely_airplane",148
"2024-06-14 00:00","Likely_insects",131
"2024-06-14 00:00",Airplane,105
"2024-06-14 00:00","Likely_car_revving",96
"2024-06-14 00:00","Likely_light",92
"2024-06-14 00:00","Likely_cars",79
"2024-06-14 00:00","Likely_piston",77
"2024-06-14 00:00",Train,76
"2024-06-14 00:00",Birds,75
"2024-06-14 00:00","Likely_car_passing",73
"2024-06-14 00:00","Likely_birds",64
"2024-06-14 00:00",Voices,60
"2024-06-14 00:00","Likely_jet",44
"2024-06-14 00:00","Likely_train",43
"2024-06-14 00:00","Likely_vehicles",39
"2024-06-14 00:00","Likely_rain",24
"2024-06-14 00:00",Cars,23
"2024-06-14 00:00","Likely_medium",23
"2024-06-14 00:00",Siren,19
"2024-06-14 00:00","Alarm_siren",16
"2024-06-14 00:00","Likely_dog_bark",16
"2024-06-14 00:00","Car_revving",15
"2024-06-14 00:00","Car_passing",13
"2024-06-14 00:00",Vehicles,13
"2024-06-14 00:00",Rain,12
"2024-06-14 00:00",Jet,11
"2024-06-14 00:00","Likely_siren",11
"2024-06-14 00:00",Knocking,10
"2024-06-14 00:00","Likely_alarm_siren",10
"2024-06-14 00:00","Likely_whistle",10
"2024-06-14 00:00",Sneeze,10
"2024-06-14 00:00",Whistle,10
"2024-06-14 00:00",Fireworks,9
"2024-06-14 00:00","Dog_bark",8
"2024-06-14 00:00",Cough,7
"2024-06-14 00:00",Dishes,7
"2024-06-14 00:00","Likely_dishes",7
"2024-06-14 00:00","Likely_car_horn",6
"2024-06-14 00:00","Likely_alarm",5
"2024-06-14 00:00",Music,5
"2024-06-14 00:00",Clap,4
"2024-06-14 00:00","Likely_0.5km",4
"2024-06-14 00:00","Likely_beeping",4
"2024-06-14 00:00","Likely_truck",4
"2024-06-14 00:00",Piston,4
"2024-06-14 12:00",Noise,"2,974"
"2024-06-14 12:00","Motor_noise","2,134"
"2024-06-14 12:00",Voices,"2,029"
"2024-06-14 12:00","Mouse_click","1,254"
"2024-06-14 12:00","Keyboard_typing","1,210"
"2024-06-14 12:00","Likely_noise",488
"2024-06-14 12:00",Truck,341
"2024-06-14 12:00",Airplane,337
"2024-06-14 12:00","Likely_airplane",334
"2024-06-14 12:00","Likely_light",326
"2024-06-14 12:00","Likely_piston",280
"2024-06-14 12:00",Sneeze,231
"2024-06-14 12:00",Door,211
"2024-06-14 12:00",Unknown,210
"2024-06-14 12:00",Fireworks,152
"2024-06-14 12:00","Prop_aircraft",131
"2024-06-14 12:00","Likely_car_revving",124
"2024-06-14 12:00",Keys,120
"2024-06-14 12:00",Birds,112
"2024-06-14 12:00","Likely_cars",93
"2024-06-14 12:00","Likely_frogs",89
"2024-06-14 12:00",Cough,87
"2024-06-14 12:00",Frogs,87
"2024-06-14 12:00","Likely_jet",76
"2024-06-14 12:00",Piston,68
"2024-06-14 12:00",Train,64
"2024-06-14 12:00",Light,62
"2024-06-14 12:00","Likely_birds",60
"2024-06-14 12:00",Crinkle,58
"2024-06-14 12:00",Knocking,57
"2024-06-14 12:00","Likely_vehicles",55
"2024-06-14 12:00","Likely_alarm",52
"2024-06-14 12:00","Dog_bark",43
"2024-06-14 12:00",Laughing,41
"2024-06-14 12:00","Likely_13.5km",40
"2024-06-14 12:00","Likely_train",39
"2024-06-14 12:00","Likely_medium",32
"2024-06-14 12:00",Vehicles,30
"2024-06-14 12:00",Cars,26
"2024-06-14 12:00",Jet,25
"2024-06-14 12:00","Car_revving",20
"2024-06-14 12:00","Likely_dog_bark",18
"2024-06-14 12:00","Alarm_siren",15
"2024-06-14 12:00",Clap,14
"2024-06-14 12:00","Likely_rain",13
"2024-06-14 12:00",Snap,13
"2024-06-14 12:00","Likely_car_passing",12
"2024-06-14 12:00","Likely_idling",10
"2024-06-14 12:00",Whistle,10
"2024-06-14 12:00","Likely_0.5km",9
"2024-06-15 00:00",Noise,966
"2024-06-15 00:00","Likely_noise",815
"2024-06-15 00:00",Unknown,682
"2024-06-15 00:00","Likely_frogs",462
"2024-06-15 00:00","Likely_airplane",157
"2024-06-15 00:00",Airplane,123
"2024-06-15 00:00",Frogs,109
"2024-06-15 00:00","Likely_light",102
"2024-06-15 00:00","Likely_car_revving",88
"2024-06-15 00:00","Likely_insects",88
"2024-06-15 00:00","Likely_piston",83
"2024-06-15 00:00","Likely_cars",78
"2024-06-15 00:00","Likely_birds",67
"2024-06-15 00:00","Likely_train",67
"2024-06-15 00:00",Train,55
"2024-06-15 00:00","Likely_vehicles",54
"2024-06-15 00:00",Birds,47
"2024-06-15 00:00","Dog_bark",43
"2024-06-15 00:00","Likely_dog_bark",35
"2024-06-15 00:00",Cars,34
"2024-06-15 00:00","Likely_jet",34
"2024-06-15 00:00","Likely_alarm",26
"2024-06-15 00:00",Vehicles,23
"2024-06-15 00:00",Lawnmower,21
"2024-06-15 00:00","Likely_car_passing",21
"2024-06-15 00:00",Voices,21
"2024-06-15 00:00","Likely_lawnmower",20
"2024-06-15 00:00","Car_passing",14
"2024-06-15 00:00","Likely_car_horn",14
"2024-06-15 00:00","Likely_whistle",14
"2024-06-15 00:00","Likely_rain",13
"2024-06-15 00:00","Car_revving",11
"2024-06-15 00:00","Likely_medium",11
"2024-06-15 00:00","Likely_music",11
"2024-06-15 00:00","Likely_wind_chimes",11
"2024-06-15 00:00",Rain,10
"2024-06-15 00:00",Whistle,10
"2024-06-15 00:00","Likely_dishes",7
"2024-06-15 00:00","Likely_alarm_siren",6
"2024-06-15 00:00",Piston,6
"2024-06-15 00:00","Car_horn",5
"2024-06-15 00:00","Likely_siren",5
"2024-06-15 00:00",Music,5
"2024-06-15 00:00","Wind_chimes",5
"2024-06-15 00:00",Dishes,4
"2024-06-15 00:00",Jet,4
"2024-06-15 00:00","Likely_beeping",4
"2024-06-15 00:00",Light,3
"2024-06-15 00:00","Likely_fireworks",3
"2024-06-15 00:00",Beeping,2
"2024-06-15 12:00",Noise,980
"2024-06-15 12:00","Likely_noise",398
"2024-06-15 12:00","Likely_airplane",183
"2024-06-15 12:00",Airplane,165
"2024-06-15 12:00","Likely_light",165
"2024-06-15 12:00","Likely_piston",145
"2024-06-15 12:00","Likely_frogs",138
"2024-06-15 12:00",Unknown,137
"2024-06-15 12:00",Piston,88
"2024-06-15 12:00",Frogs,81
"2024-06-15 12:00",Light,79
"2024-06-15 12:00","Likely_car_revving",67
"2024-06-15 12:00",Birds,58
"2024-06-15 12:00","Likely_alarm",55
"2024-06-15 12:00","Likely_13.5km",52
"2024-06-15 12:00","Likely_birds",44
"2024-06-15 12:00","Likely_cars",40
"2024-06-15 12:00","Likely_jet",38
"2024-06-15 12:00",Train,35
"2024-06-15 12:00","Likely_rain",30
"2024-06-15 12:00",Rain,24
"2024-06-15 12:00","Likely_dog_bark",23
"2024-06-15 12:00","Likely_train",22
"2024-06-15 12:00","Likely_vehicles",20
"2024-06-15 12:00","Likely_2.0km",16
"2024-06-15 12:00","Dog_bark",15
"2024-06-15 12:00",Alarm,11
"2024-06-15 12:00",Cars,11
"2024-06-15 12:00","Likely_alarm_siren",9
"2024-06-15 12:00","Likely_siren",9
"2024-06-15 12:00",Vehicles,8
"2024-06-15 12:00","Likely_medium",7
"2024-06-15 12:00","Alarm_siren",6
"2024-06-15 12:00",Voices,6
"2024-06-15 12:00","Car_revving",5
"2024-06-15 12:00",Jet,5
"2024-06-15 12:00","Likely_truck",5
"2024-06-15 12:00",Siren,4
"2024-06-15 12:00",Whistle,4
"2024-06-15 12:00",Dishes,3
"2024-06-15 12:00","Likely_lawnmower",3
"2024-06-15 12:00","Likely_whistle",3
"2024-06-15 12:00","13.5km",2
"2024-06-15 12:00","Car_horn",2
"2024-06-15 12:00",Lawnmower,2
"2024-06-15 12:00","Likely_door",2
"2024-06-15 12:00","Likely_idling",2
"2024-06-15 12:00","Likely_insects",2
"2024-06-15 12:00","Likely_music",2
"2024-06-15 12:00","Likely_thunder",2
"2024-06-16 00:00","Likely_noise","1,313"
"2024-06-16 00:00",Unknown,"1,030"
"2024-06-16 00:00","Likely_frogs","1,023"
"2024-06-16 00:00",Noise,859
"2024-06-16 00:00","Likely_insects",313
"2024-06-16 00:00",Frogs,234
"2024-06-16 00:00","Likely_airplane",158
"2024-06-16 00:00",Airplane,139
"2024-06-16 00:00","Likely_light",136
"2024-06-16 00:00","Likely_piston",103
"2024-06-16 00:00",Birds,102
"2024-06-16 00:00","Likely_car_revving",71
"2024-06-16 00:00","Likely_birds",70
"2024-06-16 00:00","Likely_cars",56
"2024-06-16 00:00",Insects,33
"2024-06-16 00:00","Likely_jet",27
"2024-06-16 00:00","Likely_vehicles",22
"2024-06-16 00:00",Train,22
"2024-06-16 00:00",Cars,19
"2024-06-16 00:00","Likely_car_passing",17
"2024-06-16 00:00","Likely_train",15
"2024-06-16 00:00",Vehicles,15
"2024-06-16 00:00",Rain,13
"2024-06-16 00:00","Car_revving",11
"2024-06-16 00:00","Dog_bark",11
"2024-06-16 00:00","Likely_rain",10
"2024-06-16 00:00","Likely_medium",9
"2024-06-16 00:00",Voices,6
"2024-06-16 00:00",Jet,5
"2024-06-16 00:00","Likely_dog_bark",5
"2024-06-16 00:00","Mouse_click",5
"2024-06-16 00:00","Car_passing",4
"2024-06-16 00:00",Dishes,3
"2024-06-16 00:00",Light,3
"2024-06-16 00:00","Likely_2.0km",3
"2024-06-16 00:00","Likely_3.0km",3
"2024-06-16 00:00","Likely_car_horn",3
"2024-06-16 00:00","Likely_lawnmower",3
"2024-06-16 00:00","Likely_siren",3
"2024-06-16 00:00","Likely_wind_chimes",3
"2024-06-16 00:00",Piston,3
"2024-06-16 00:00","Alarm_siren",2
"2024-06-16 00:00",Lawnmower,2
"2024-06-16 00:00","Likely_alarm",2
"2024-06-16 00:00","Likely_beeping",2
"2024-06-16 00:00","Likely_idling",2
"2024-06-16 00:00","Likely_mouse_click",2
"2024-06-16 00:00","Likely_truck",2
"2024-06-16 00:00",Beeping,1
"2024-06-16 00:00","Car_horn",1
"2024-06-16 12:00",Noise,"1,082"
"2024-06-16 12:00","Likely_noise",633
"2024-06-16 12:00",Airplane,407
"2024-06-16 12:00","Likely_airplane",399
"2024-06-16 12:00","Likely_light",355
"2024-06-16 12:00","Likely_piston",269
"2024-06-16 12:00",Unknown,206
"2024-06-16 12:00","Likely_car_revving",183
"2024-06-16 12:00","Likely_cars",159
"2024-06-16 12:00","Likely_frogs",92
"2024-06-16 12:00","Likely_jet",89
"2024-06-16 12:00","Likely_vehicles",80
"2024-06-16 12:00",Frogs,69
"2024-06-16 12:00",Birds,45
"2024-06-16 12:00",Cars,45
"2024-06-16 12:00",Piston,38
"2024-06-16 12:00","Car_revving",37
"2024-06-16 12:00",Vehicles,36
"2024-06-16 12:00","Likely_birds",35
"2024-06-16 12:00","Likely_medium",34
"2024-06-16 12:00",Light,31
"2024-06-16 12:00","Likely_train",28
"2024-06-16 12:00",Jet,26
"2024-06-16 12:00",Train,23
"2024-06-16 12:00","Dog_bark",21
"2024-06-16 12:00","Likely_13.5km",19
"2024-06-16 12:00","Likely_dog_bark",17
"2024-06-16 12:00",Dishes,7
"2024-06-16 12:00",Rain,7
"2024-06-16 12:00","Likely_2.0km",6
"2024-06-16 12:00","Likely_dishes",6
"2024-06-16 12:00","Likely_siren",6
"2024-06-16 12:00","Likely_0.5km",5
"2024-06-16 12:00","Likely_car_passing",5
"2024-06-16 12:00","Likely_music",5
"2024-06-16 12:00",Siren,5
"2024-06-16 12:00",Voices,5
"2024-06-16 12:00","Alarm_siren",4
"2024-06-16 12:00","Likely_rain",4
"2024-06-16 12:00","Likely_wind_chimes",4
"2024-06-16 12:00",Whistle,4
"2024-06-16 12:00","Car_horn",3
"2024-06-16 12:00","Likely_alarm_siren",3
"2024-06-16 12:00","Likely_car_horn",3
"2024-06-16 12:00","Likely_idling",3
"2024-06-16 12:00","Likely_truck",3
"2024-06-16 12:00","Likely_whistle",3
"2024-06-16 12:00",Fireworks,2
"2024-06-16 12:00","Likely_1.0km",2
"2024-06-16 12:00","Car_passing",1
"2024-06-17 00:00",Noise,"1,029"
"2024-06-17 00:00","Likely_noise",574
"2024-06-17 00:00",Airplane,337
"2024-06-17 00:00","Likely_airplane",332
"2024-06-17 00:00","Likely_light",246
"2024-06-17 00:00",Unknown,239
"2024-06-17 00:00","Likely_frogs",198
"2024-06-17 00:00","Likely_piston",180
"2024-06-17 00:00",Frogs,155
"2024-06-17 00:00","Likely_car_revving",85
"2024-06-17 00:00","Likely_cars",85
"2024-06-17 00:00",Piston,73
"2024-06-17 00:00",Birds,66
"2024-06-17 00:00",Light,66
"2024-06-17 00:00","Likely_vehicles",62
"2024-06-17 00:00","Likely_birds",59
"2024-06-17 00:00","Likely_rain",43
"2024-06-17 00:00","Likely_jet",39
"2024-06-17 00:00","Likely_13.5km",38
"2024-06-17 00:00","Likely_car_passing",35
"2024-06-17 00:00",Rain,35
"2024-06-17 00:00","Likely_dog_bark",26
"2024-06-17 00:00",Cars,22
"2024-06-17 00:00","Likely_medium",21
"2024-06-17 00:00",Train,21
"2024-06-17 00:00",Vehicles,19
"2024-06-17 00:00",Jet,18
"2024-06-17 00:00",Lawnmower,18
"2024-06-17 00:00","Likely_0.5km",18
"2024-06-17 00:00","Likely_train",18
"2024-06-17 00:00","Likely_lawnmower",17
"2024-06-17 00:00","Likely_truck",17
"2024-06-17 00:00","Car_revving",16
"2024-06-17 00:00","Likely_idling",16
"2024-06-17 00:00","Likely_2.0km",12
"2024-06-17 00:00","Dog_bark",11
"2024-06-17 00:00",Voices,8
"2024-06-17 00:00",Truck,7
"2024-06-17 00:00","Likely_2.5km",6
"2024-06-17 00:00","Likely_alarm_siren",5
"2024-06-17 00:00","Likely_running_water",5
"2024-06-17 00:00","Likely_whistle",5
"2024-06-17 00:00","Likely_car_horn",4
"2024-06-17 00:00","Likely_siren",4
"2024-06-17 00:00",Whistle,4
"2024-06-17 00:00","Alarm_siren",3
"2024-06-17 00:00","Car_passing",3
"2024-06-17 00:00",Idling,3
"2024-06-17 00:00","Likely_13.0km",3
"2024-06-17 00:00","Likely_14.0km",3
"2024-06-17 12:00",Noise,"1,488"
"2024-06-17 12:00","Likely_noise",787
"2024-06-17 12:00","Jet_aircraft",472
"2024-06-17 12:00",Airplane,376
